ChemID,source_casrn,CAS,SMILES,NAME,preferred_name,iupac,MPID,dsstox_substance_id,Canonical_QSARr,InChI_Code_QSARr,InChI Key_QSARr,Salt_Solvent,Salt_Solvent_ID,MP,ID
100238,59-48-3,NOCAS_870389,O=C1Cc2ccccc2N1,OXINDOLE,,,27628,DTXSID80870389,O=C1Cc2ccccc2N1,"InChI=1S/C8H7NO/c10-8-5-6-3-1-2-4-7(6)9-8/h1-4H,5H2,(H,9,10)",JYGFTBXVXVMTGB-UHFFFAOYSA-N,?,,128.0,100238
100242,59-66-5,59-66-5,CC(=O)Nc1[n][n]c([s]1)S(N)(=O)=O,ACETAZOLEAMIDE,Acetazolamide,"N-(5-sulfamoyl-1,3,4-thiadiazol-2-yl)acetamide",27632,DTXSID7022544,CC(=O)Nc1[n][n]c([s]1)S(N)(=O)=O,"InChI=1S/C4H6N4O3S2/c1-2(9)6-3-7-8-4(12-3)13(5,10)11/h1H3,(H2,5,10,11)(H,6,7,9)",BZKPWHYZMXOIDC-UHFFFAOYSA-N,?,,260.5,100242
100246,59-97-2,59-97-2,Cl.C(C1NCCN=1)c1ccccc1,Tolazoline hydrochloride [JAN],Tolazoline hydrochloride,"2-benzyl-4,5-dihydro-1H-imidazole hydrochloride (1:1)",27636,DTXSID9021718,C(C1NCCN=1)c1ccccc1,"InChI=1S/C10H12N2/c1-2-4-9(5-3-1)8-10-11-6-7-12-10/h1-5H,6-8H2,(H,11,12)",JIVZKJJQOZQXQB-UHFFFAOYSA-N,Cl,18179.0,175.0,100246
100251,60-12-8,60-12-8,OCCc1ccccc1,2-PHENYLETHANOL,2-Phenylethanol,2-phenylethanol,27639,DTXSID9026342,OCCc1ccccc1,"InChI=1S/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2",WRMNZCZEMHIOCP-UHFFFAOYSA-N,?,,-27.0,100251
100256,60-32-2,60-32-2,NCCCCCC(O)=O,6-AMINOHEXANOIC ACID,6-Aminocaproic acid,6-aminohexanoic acid,27643,DTXSID0020070,NCCCCCC(O)=O,"InChI=1S/C6H13NO2/c7-5-3-1-2-4-6(8)9/h1-5,7H2,(H,8,9)",SLXKOJJOQWFEFD-UHFFFAOYSA-N,?,,205.0,100256
100260,60-44-6,60-44-6,[Br-].C[N+](CCOC(=O)C(O)(C1CCCC1)c1ccc[s]1)(CC)CC,Penthienate Bromide,,,27647,DTXSID60875110,C[N+](CCOC(=O)C(O)(C1CCCC1)c1ccc[s]1)(CC)CC,"InChI=1S/C18H30NO3S/c1-4-19(3,5-2)12-13-22-17(20)18(21,15-9-6-7-10-15)16-11-8-14-23-16/h8,11,14-15,21H,4-7,9-10,12-13H2,1-3H3/q+1",NEMLPWNINZELKP-UHFFFAOYSA-N,[Br-],1731.0,124.6,100260
100264,60-57-1|72-20-8,60-57-1|72-20-8,"ClC1(Cl)[C@@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@H]54)[C@@H]3[C@]1(Cl)C(Cl)=C2Cl |o1:3,5,6,8,9,11,12,13|","DIELDRIN, ENDRIN",Dieldrin,,27651|27779,DTXSID9020453|DTXSID6020561,ClC1(Cl)C2(Cl)C3C4CC(C5OC54)C3C1(Cl)C(Cl)=C2Cl,"InChI=1S/C12H8Cl6O/c13-8-9(14)11(16)5-3-1-2(6-7(3)19-6)4(5)10(8,15)12(11,17)18/h2-7H,1H2",DFBKLUNHFCTMDC-UHFFFAOYSA-N,?,,201.75,100264
100268,60-81-1,60-81-1,OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)CCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,Phloridzin,Phlorizin,"1-[2,4-dihydroxy-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-(4-hydroxyphenyl)propan-1-one",27655,DTXSID3075339,OCC1OC(Oc2cc(O)cc(O)c2C(=O)CCc2ccc(O)cc2)C(O)C(O)C1O,"InChI=1S/C21H24O10/c22-9-16-18(27)19(28)20(29)21(31-16)30-15-8-12(24)7-14(26)17(15)13(25)6-3-10-1-4-11(23)5-2-10/h1-2,4-5,7-8,16,18-24,26-29H,3,6,9H2",IOUVKUPGCMBWBT-UHFFFAOYSA-N,?,,110.0,100268
100273,61-49-4,61-49-4,CNCCc1c[nH]c2ccccc12,N-Methyltryptamine,N-Methyltryptamine,2-(1H-indol-3-yl)-N-methylethanamine,27659,DTXSID70209846,CNCCc1c[nH]c2ccccc12,"InChI=1S/C11H14N2/c1-12-7-6-9-8-13-11-5-3-2-4-10(9)11/h2-5,8,12-13H,6-7H2,1H3",NCIKQJBVUNUXLW-UHFFFAOYSA-N,?,,88.0,100273
100277,61-57-4,61-57-4,[O-][N+](=O)c1c[n]c([s]1)N1CCNC1=O,NIRIDAZOLE,Niridazole,"1-(5-nitro-1,3-thiazol-2-yl)imidazolidin-2-one",27663,DTXSID6045244,[O-][N+](=O)c1c[n]c([s]1)N1CCNC1=O,"InChI=1S/C6H6N4O3S/c11-5-7-1-2-9(5)6-8-3-4(14-6)10(12)13/h3H,1-2H2,(H,7,11)",RDXLYGJSWZYTFJ-UHFFFAOYSA-N,?,,261.0,100277
100282,61-80-3,61-80-3,Nc1[n]c2cc(Cl)ccc2o1,ZOXAZOLAMINE,Zoxazolamine,"5-chloro-1,3-benzoxazol-2-amine",27667,DTXSID1045245,Nc1[n]c2cc(Cl)ccc2o1,"InChI=1S/C7H5ClN2O/c8-4-1-2-6-5(3-4)10-7(9)11-6/h1-3H,(H2,9,10)",YGCODSQDUUUKIV-UHFFFAOYSA-N,?,,184.5,100282
100288,62-31-7,62-31-7,Cl.NCCc1cc(O)c(O)cc1,Dopamine hydrochloride [USAN:JAN],Dopamine hydrochloride,"4-(2-aminoethyl)benzene-1,2-diol hydrochloride (1:1)",27671,DTXSID7020550,NCCc1cc(O)c(O)cc1,"InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2",VYFYYTLLBUKUHU-UHFFFAOYSA-N,Cl,18179.0,249.0,100288
100295,62-55-5,62-55-5,CC(N)=S,THIOACETAMIDE,Thioacetamide,ethanethioamide,27675,DTXSID9021340,CC(N)=S,"InChI=1S/C2H5NS/c1-2(3)4/h1H3,(H2,3,4)",YUKQRDCYNOVPGJ-UHFFFAOYSA-N,?,,115.5,100295
100299,62-73-7,62-73-7,COP(=O)(OC=C(Cl)Cl)OC,DICHLORVOS,Dichlorvos,"2,2-dichloroethenyl dimethyl phosphate",27679,DTXSID5020449,COP(=O)(OC=C(Cl)Cl)OC,"InChI=1S/C4H7Cl2O4P/c1-8-11(7,9-2)10-3-4(5)6/h3H,1-2H3",OEBRKCOSUFCWJD-UHFFFAOYSA-N,?,,-60.0,100299
100304,63-12-7,63-12-7,CC(=O)OC1CC2c3cc(OC)c(cc3CCN2CC1C(=O)N(CC)CC)OC,Benzquinamide,Benzquinamide,"3-(diethylcarbamoyl)-9,10-dimethoxy-1,3,4,6,7,11b-hexahydro-2H-pyrido[2,1-a]isoquinolin-2-yl acetate",27683,DTXSID9022657,CC(=O)OC1CC2c3cc(OC)c(cc3CCN2CC1C(=O)N(CC)CC)OC,"InChI=1S/C22H32N2O5/c1-6-23(7-2)22(26)17-13-24-9-8-15-10-20(27-4)21(28-5)11-16(15)18(24)12-19(17)29-14(3)25/h10-11,17-19H,6-9,12-13H2,1-5H3",JSZILQVIPPROJI-UHFFFAOYSA-N,?,,131.0,100304
100310,63-74-1,63-74-1,Nc1ccc(cc1)S(N)(=O)=O,SULFANILAMIDE,Sulfanilamide,4-aminobenzenesulfonamide,27687,DTXSID4023622,Nc1ccc(cc1)S(N)(=O)=O,"InChI=1S/C6H8N2O2S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H2,8,9,10)",FDDDEECHVMSUSB-UHFFFAOYSA-N,?,,165.5,100310
100314,64-00-6,64-00-6,CNC(=O)Oc1cc(ccc1)C(C)C,N-METHYL O-(3-ISOPROPYLPHENYL)CARBAMATE,m-Cumenyl methylcarbamate,3-(propan-2-yl)phenyl methylcarbamate,27690,DTXSID1040324,CNC(=O)Oc1cc(ccc1)C(C)C,"InChI=1S/C11H15NO2/c1-8(2)9-5-4-6-10(7-9)14-11(13)12-3/h4-8H,1-3H3,(H,12,13)",GYKXQTKSWLAUIT-UHFFFAOYSA-N,?,,73.0,100314
100318,64-18-6,64-18-6,OC=O,FORMIC ACID,Formic acid,formic acid,27694,DTXSID2024115,OC=O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",BDAGIHXWWSANSR-UHFFFAOYSA-N,?,,8.3,100318
100323,64-67-5,64-67-5,CCOS(=O)(=O)OCC,DIETHYL SULFATE,Diethyl sulfate,diethyl sulfate,27698,DTXSID1024045,CCOS(=O)(=O)OCC,"InChI=1S/C4H10O4S/c1-3-7-9(5,6)8-4-2/h3-4H2,1-2H3",DENRZWYUOJLTMF-UHFFFAOYSA-N,?,,-24.0,100323
100327,64-85-7,64-85-7,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,DEOXYCORTICOSTERONE,21-Hydroxyprogesterone,"21-hydroxypregn-4-ene-3,20-dione",27702,DTXSID0045254,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2C(=O)CO,"InChI=1S/C21H30O3/c1-20-9-7-14(23)11-13(20)3-4-15-16-5-6-18(19(24)12-22)21(16,2)10-8-17(15)20/h11,15-18,22H,3-10,12H2,1-2H3",ZESRJSPZRDMNHY-UHFFFAOYSA-N,?,,141.5,100327
100331,65-28-1,65-28-1,Cc1ccc(cc1)N(CC1NCCN=1)c1cc(O)ccc1.CS(O)(=O)=O,Phentolamine mesylate,Phentolamine mesylate [USP],"3-[4,5-dihydro-1H-imidazol-2-ylmethyl-(4-methylphenyl)amino]phenol; methanesulfonic acid",27706,DTXSID60215315,Cc1ccc(cc1)N(CC1NCCN=1)c1cc(O)ccc1,"InChI=1S/C17H19N3O/c1-13-5-7-14(8-6-13)20(12-17-18-9-10-19-17)15-3-2-4-16(21)11-15/h2-8,11,21H,9-10,12H2,1H3,(H,18,19)",MRBDMNSDAVCSSF-UHFFFAOYSA-N,S(O)(=O)(=O)C,76.0,181.0,100331
100335,65-85-0,65-85-0,OC(=O)c1ccccc1,BENZOIC ACID,Benzoic acid,benzoic acid,27710,DTXSID6020143,OC(=O)c1ccccc1,"InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)",WPYMKLBDIGXBTP-UHFFFAOYSA-N,?,,122.4,100335
100340,66-27-3,66-27-3,COS(C)(=O)=O,METHYL METHANE SULFONATE,Methyl methanesulfonate,methyl methanesulfonate,27714,DTXSID7020845,COS(C)(=O)=O,"InChI=1S/C2H6O3S/c1-5-6(2,3)4/h1-2H3",MBABOKRGFJTBAE-UHFFFAOYSA-N,?,,20.0,100340
100345,66-76-2,66-76-2,OC1=C(CC2C(=O)Oc3ccccc3C=2O)C(=O)Oc2ccccc12,DICOUMAROL,Dicumarol,"3,3'-methanediylbis(4-hydroxy-2H-chromen-2-one)",27718,DTXSID8021729,OC1=C(CC2C(=O)Oc3ccccc3C=2O)C(=O)Oc2ccccc12,"InChI=1S/C19H12O6/c20-16-10-5-1-3-7-14(10)24-18(22)12(16)9-13-17(21)11-6-2-4-8-15(11)25-19(13)23/h1-8,20-21H,9H2",DOBMPNYZJYQDGZ-UHFFFAOYSA-N,?,,290.0,100345
100349,66-97-7,66-97-7,O=C1C=Cc2cc3ccoc3cc2O1,PSORALEN,Psoralen,"furo[3,2-g]chromen-7-one",27722,DTXSID00216205,O=C1C=Cc2cc3ccoc3cc2O1,InChI=1S/C11H6O3/c12-11-2-1-7-5-8-3-4-13-9(8)6-10(7)14-11/h1-6H,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,?,,163.5,100349
100353,67-36-7,67-36-7,O=Cc1ccc(cc1)Oc1ccccc1,"Benzaldehyde, p-phenoxy-",p-Phenoxybenzaldehyde,4-phenoxybenzaldehyde,27726,DTXSID7021730,O=Cc1ccc(cc1)Oc1ccccc1,InChI=1S/C13H10O2/c14-10-11-6-8-13(9-7-11)15-12-4-2-1-3-5-12/h1-10H,QWLHJVDRPZNVBS-UHFFFAOYSA-N,?,,24.5,100353
100357,67-52-7,67-52-7,O=C1NC(=O)CC(=O)N1,BARBITURIC ACID,Barbituric acid,"pyrimidine-2,4,6(1H,3H,5H)-trione",27730,DTXSID8020129,O=C1NC(=O)CC(=O)N1,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H2,(H2,5,6,7,8,9)",HNYOPLTXPVRDBG-UHFFFAOYSA-N,?,,248.0,100357
100361,67-66-3,67-66-3,ClC(Cl)Cl,CHLOROFORM,Chloroform,trichloromethane,27734,DTXSID1020306,ClC(Cl)Cl,InChI=1S/CHCl3/c2-1(3)4/h1H,HEDRZPFGACZZDS-UHFFFAOYSA-N,?,,-63.6,100361
100365,67-73-2,67-73-2,CC1(C)O[C@@]2([C@@H](C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]23C)O1)C(=O)CO,FLUOCINOLONE ACETONIDE,Fluocinolone acetonide,"(4aS,4bR,5S,6aS,6bS,9aR,10aS,10bS,12S)-4b,12-difluoro-5-hydroxy-6b-(hydroxyacetyl)-4a,6a,8,8-tetramethyl-4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-dodecahydro-2H-naphtho[2',1':4,5]indeno[1,2-d][1,3]dioxol-2-one",27738,DTXSID0040674,CC1(C)OC2(C(CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC23C)O1)C(=O)CO,"InChI=1S/C24H30F2O6/c1-20(2)31-19-9-13-14-8-16(25)15-7-12(28)5-6-21(15,3)23(14,26)17(29)10-22(13,4)24(19,32-20)18(30)11-27/h5-7,13-14,16-17,19,27,29H,8-11H2,1-4H3",FEBLZLNTKCEFIT-UHFFFAOYSA-N,?,,265.5,100365
100370,67-97-0,67-97-0,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2/C(/CCC[C@@]21C)=C/C=C1/C[C@@H](O)CCC/1=C,Vitamin D3,Vitamin D3,"(3S,5Z,7E)-9,10-secocholesta-5,7,10-trien-3-ol",27742,DTXSID6026294,CC(C)CCCC(C)C1CCC2C(CCCC21C)=CC=C1CC(O)CCC1=C,"InChI=1S/C27H44O/c1-19(2)8-6-9-21(4)25-15-16-26-22(10-7-17-27(25,26)5)12-13-23-18-24(28)14-11-20(23)3/h12-13,19,21,24-26,28H,3,6-11,14-18H2,1-2,4-5H3/b22-12+,23-13+",QYSXJUFSXHHAJI-FWSOMWAYSA-N,?,,84.5,100370
100375,68-23-5,68-23-5,C[C@]12CC[C@H]3[C@@H](CCC4CC(=O)CCC=43)[C@@H]1CC[C@@]2(O)C#C,Norethynodrel,Norethynodrel,(17beta)-17-ethynyl-17-hydroxyestr-5(10)-en-3-one,27746,DTXSID3021069,CC12CCC3C(CCC4CC(=O)CCC=43)C1CCC2(O)C#C,"InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,16-18,22H,4-12H2,2H3",ICTXHFFSOAJUMG-UHFFFAOYSA-N,?,,169.5,100375
100379,68-76-8,68-76-8,O=C1C(=CC(=O)C(=C1N1CC1)N1CC1)N1CC1,TRIAZIQUONE,Triaziquone,"2,3,5-tris(aziridin-1-yl)cyclohexa-2,5-diene-1,4-dione",27750,DTXSID1021370,O=C1C(=CC(=O)C(=C1N1CC1)N1CC1)N1CC1,"InChI=1S/C12H13N3O2/c16-9-7-8(13-1-2-13)12(17)11(15-5-6-15)10(9)14-3-4-14/h7H,1-6H2",PXSOHRWMIRDKMP-UHFFFAOYSA-N,?,,162.75,100379
100385,69-24-9,69-24-9,C=C[C@H]1CNCC[C@H]1CCC(=O)c1cc[n]c2ccccc21,Cinchotoxine,,,27754,DTXSID10878414,C=CC1CNCCC1CCC(=O)c1cc[n]c2ccccc21,"InChI=1S/C19H22N2O/c1-2-14-13-20-11-9-15(14)7-8-19(22)17-10-12-21-18-6-4-3-5-16(17)18/h2-6,10,12,14-15,20H,1,7-9,11,13H2",PIIQLZXRLGJEKE-UHFFFAOYSA-N,?,,59.0,100385
100394,70-18-8,70-18-8,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,Glutathione,Glutathione,L-gamma-glutamyl-L-cysteinylglycine,27758,DTXSID6023101,NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O,"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)",RWSXRVCMGQZWBV-UHFFFAOYSA-N,?,,195.0,100394
100398,70-34-8,70-34-8,[O-][N+](=O)c1cc(ccc1F)[N+]([O-])=O,"1-FLUORO-2,4-DINITROBENZENE","1-Fluoro-2,4-dinitrobenzene","1-fluoro-2,4-dinitrobenzene",27762,DTXSID8025331,[O-][N+](=O)c1cc(ccc1F)[N+]([O-])=O,InChI=1S/C6H3FN2O4/c7-5-2-1-4(8(10)11)3-6(5)9(12)13/h1-3H,LOTKRQAVGJMPNV-UHFFFAOYSA-N,?,,25.8,100398
100407,71-27-2,71-27-2,[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,Succinylcholine Chloride,Succinylcholine chloride,"2,2'-[(1,4-dioxobutane-1,4-diyl)bis(oxy)]bis(N,N,N-trimethylethanaminium) dichloride",27769,DTXSID1023603,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,"InChI=1S/C14H30N2O4/c1-15(2,3)9-11-19-13(17)7-8-14(18)20-12-10-16(4,5)6/h7-12H2,1-6H3/q+2",AXOIZCJOOAYSMI-UHFFFAOYSA-N,[Cl-].[Cl-],183.0,190.0,100407
100411,71-44-3,71-44-3,NCCCNCCCCNCCCN,Spermine,"1,4-Butanediamine, N,N'-bis(3-aminopropyl)-","N,N'-bis(3-aminopropyl)butane-1,4-diamine",27773,DTXSID9058781,NCCCNCCCCNCCCN,"InChI=1S/C10H26N4/c11-5-3-9-13-7-1-2-8-14-10-4-6-12/h13-14H,1-12H2",PFNFFQXMRSDOHW-UHFFFAOYSA-N,?,,29.0,100411
100418,72-14-0,72-14-0,Nc1ccc(cc1)S(=O)(=O)Nc1[n]cc[s]1,SULFATHIAZOLE,Sulfathiazole,"4-amino-N-(1,3-thiazol-2-yl)benzenesulfonamide",27777,DTXSID8026068,Nc1ccc(cc1)S(=O)(=O)Nc1[n]cc[s]1,"InChI=1S/C9H9N3O2S2/c10-7-1-3-8(4-2-7)16(13,14)12-9-11-5-6-15-9/h1-6H,10H2,(H,11,12)",JNMRHUJNCSQMMB-UHFFFAOYSA-N,?,,189.0,100418
100424,72-44-6,72-44-6,Cc1ccccc1N1C(=O)c2ccccc2N=C1C,METHAQUALONE,Methaqualone,2-methyl-3-(2-methylphenyl)quinazolin-4(3H)-one,27782,DTXSID7023279,Cc1ccccc1N1C(=O)c2ccccc2N=C1C,"InChI=1S/C16H14N2O/c1-11-7-3-6-10-15(11)18-12(2)17-14-9-5-4-8-13(14)16(18)19/h3-10H,1-2H3",JEYCTXHKTXCGPB-UHFFFAOYSA-N,?,,120.0,100424
100428,72-56-0,72-56-0,CCc1ccc(cc1)C(C(Cl)Cl)c1ccc(CC)cc1,"1,1-DICHLORO-2,2-BIS(ETHYLPHENYL)ETHANE","p,p'-Ethyl-DDD","1,1'-(2,2-dichloroethane-1,1-diyl)bis(4-ethylbenzene)",27786,DTXSID4020589,CCc1ccc(cc1)C(C(Cl)Cl)c1ccc(CC)cc1,"InChI=1S/C18H20Cl2/c1-3-13-5-9-15(10-6-13)17(18(19)20)16-11-7-14(4-2)8-12-16/h5-12,17-18H,3-4H2,1-2H3",QFMDFTQOJHFVNR-UHFFFAOYSA-N,?,,56.0,100428
100433,73-09-6,73-09-6,CN1C(=O)C(S/C/1=C/C(=O)OCC)N1CCCCC1,Etozolin,,,27790,DTXSID40874489,CN1C(=O)C(SC1=CC(=O)OCC)N1CCCCC1,"InChI=1S/C13H20N2O3S/c1-3-18-11(16)9-10-14(2)12(17)13(19-10)15-7-5-4-6-8-15/h9,13H,3-8H2,1-2H3/b10-9-",ZCKKHYXUQFTBIK-KTKRTIGZSA-N,?,,140.0,100433
100437,73-67-6,73-67-6,Cc1[n]cc(CO)c(N)[n]1,Toxopyrimidine,Toxopyrimidine,(4-amino-2-methylpyrimidin-5-yl)methanol,27794,DTXSID80223275,Cc1[n]cc(CO)c(N)[n]1,"InChI=1S/C6H9N3O/c1-4-8-2-5(3-10)6(7)9-4/h2,10H,3H2,1H3,(H2,7,8,9)",VUTBELPREDJDDH-UHFFFAOYSA-N,?,,198.0,100437
100441,74-39-5,NOCAS_861621,[O-][N+](=O)c1ccc(cc1)N=Nc1ccc(O)cc1O,"1,3-Benzenediol, 4- (4-nitrophenyl)azo -",,,27798,DTXSID30861621,[O-][N+](=O)c1ccc(cc1)N=Nc1ccc(O)cc1O,"InChI=1S/C12H9N3O4/c16-10-5-6-11(12(17)7-10)14-13-8-1-3-9(4-2-8)15(18)19/h1-7,16-17H/b14-13+",NGPGYVQZGRJHFJ-BUHFOSPRSA-N,?,,200.0,100441
100445,74-84-0,74-84-0,CC,ETHANE,Ethane,ethane,27802,DTXSID6026377,CC,InChI=1S/C2H6/c1-2/h1-2H3,OTMSDBZUPAUEDD-UHFFFAOYSA-N,?,,-182.8,100445
100449,74-88-4,74-88-4,CI,METHYL IODIDE,Methyl iodide,iodomethane,27806,DTXSID0024187,CI,InChI=1S/CH3I/c1-2/h1H3,INQOMBQAUSQDDS-UHFFFAOYSA-N,?,,-66.4,100449
100453,74-94-2,74-94-2,B.CNC,"Boron, trihydro(N-methylmethanamine)-, (T-4)-",Dimethylamine-borane (1:1),N-methylmethanamine - borane (1:1),27809,DTXSID7052494,CNC,"InChI=1S/C2H7N/c1-3-2/h3H,1-2H3",ROSDSFDQCJNGOL-UHFFFAOYSA-N,B,167.0,36.0,100453
100457,74-98-6,74-98-6,CCC,PROPANE,Propane,propane,27813,DTXSID5026386,CCC,"InChI=1S/C3H8/c1-3-2/h3H2,1-2H3",ATUOYWHBWRKTHZ-UHFFFAOYSA-N,?,,-187.6,100457
100461,75-02-5,75-02-5,C=CF,VINYLFLUORIDE,Vinyl fluoride,fluoroethene,27817,DTXSID3021435,C=CF,"InChI=1S/C2H3F/c1-2-3/h2H,1H2",XUCNUKMRBVNAPB-UHFFFAOYSA-N,?,,-160.5,100461
100465,75-07-0,75-07-0,CC=O,ACETALDEHYDE,Acetaldehyde,acetaldehyde,27821,DTXSID5039224,CC=O,"InChI=1S/C2H4O/c1-2-3/h2H,1H3",IKHGUXGNUITLKF-UHFFFAOYSA-N,?,,-123.0,100465
100469,75-11-6,75-11-6,ICI,METHYLENE IODIDE,Methylene iodide,Diiodomethane,27825,DTXSID4058784,ICI,InChI=1S/CH2I2/c2-1-3/h1H2,NZZFYRREKKOMAT-UHFFFAOYSA-N,?,,6.1,100469
100474,75-19-4,75-19-4,C1CC1,CYCLOPROPANE,Cyclopropane,CYCLOPROPANE,27829,DTXSID4058786,C1CC1,InChI=1S/C3H6/c1-2-3-1/h1-3H2,LVZWSLJZHVFIQJ-UHFFFAOYSA-N,?,,-127.4,100474
100480,75-26-3,75-26-3,CC(C)Br,2-BROMOPROPANE,2-Bromopropane,2-bromopropane,27833,DTXSID7030197,CC(C)Br,"InChI=1S/C3H7Br/c1-3(2)4/h3H,1-2H3",NAMYKGVDVNBCFQ-UHFFFAOYSA-N,?,,-89.0,100480
100484,75-30-9,75-30-9,CC(C)I,2-IODOPROPANE,"Propane, 2-iodo-",2-IODOPROPANE,27837,DTXSID4058788,CC(C)I,"InChI=1S/C3H7I/c1-3(2)4/h3H,1-2H3",FMKOJHQHASLBPH-UHFFFAOYSA-N,?,,-90.0,100484
100488,75-35-4,75-35-4,C=C(Cl)Cl,"1,1-DICHLOROETHENE","1,1-Dichloroethylene","1,1-dichloroethene",27841,DTXSID8021438,C=C(Cl)Cl,InChI=1S/C2H2Cl2/c1-2(3)4/h1H2,LGXVIGDEPROXKC-UHFFFAOYSA-N,?,,-122.5,100488
100493,75-43-4,75-43-4,FC(Cl)Cl,DICHLOROFLUOROMETHANE,Dichlorofluoromethane,dichloro(fluoro)methane,27845,DTXSID7052498,FC(Cl)Cl,InChI=1S/CHCl2F/c2-1(3)4/h1H,UMNKXPULIDJLSU-UHFFFAOYSA-N,?,,-135.0,100493
100497,75-47-8,75-47-8,IC(I)I,IODOFORM,Iodoform,triiodomethane,27849,DTXSID4020743,IC(I)I,InChI=1S/CHI3/c2-1(3)4/h1H,OKJPEAGHQZHRQV-UHFFFAOYSA-N,?,,119.0,100497
100501,75-55-8,75-55-8,CC1CN1,2-METHYLAZIRIDINE,Propyleneimine,2-methylaziridine,27852,DTXSID8024286,CC1CN1,"InChI=1S/C3H7N/c1-3-2-4-3/h3-4H,2H2,1H3",OZDGMOYKSFPLSE-UHFFFAOYSA-N,?,,-65.0,100501
100505,75-62-7,75-62-7,ClC(Cl)(Cl)Br,BROMOTRICHLOROMETHANE,Bromotrichloromethane,bromo(trichloro)methane,27856,DTXSID7023930,ClC(Cl)(Cl)Br,"InChI=1S/CBrCl3/c2-1(3,4)5",XNNQFQFUQLJSQT-UHFFFAOYSA-N,?,,-5.7,100505
100509,75-66-1,75-66-1,CC(C)(C)S,2-METHYL-2-PROPANETHIOL,2-Methyl-2-propanethiol,2-methylpropane-2-thiol,27860,DTXSID0026418,CC(C)(C)S,"InChI=1S/C4H10S/c1-4(2,3)5/h5H,1-3H3",WMXCDAVJEZZYLT-UHFFFAOYSA-N,?,,-0.5,100509
100513,75-72-9,75-72-9,FC(F)(F)Cl,CHLOROTRIFLUOROMETHANE,Chlorotrifluoromethane,chloro(trifluoro)methane,27864,DTXSID4052500,FC(F)(F)Cl,"InChI=1S/CClF3/c2-1(3,4)5",AFYPFACVUDMOHA-UHFFFAOYSA-N,?,,-181.0,100513
100518,75-77-4,75-77-4,C[Si](C)(C)Cl,CHLOROTRIMETHYLSILANE,Chlorotrimethylsilane,chloro(trimethyl)silane,27868,DTXSID2024822,C[Si](C)(C)Cl,"InChI=1S/C3H9ClSi/c1-5(2,3)4/h1-3H3",IJOOHPMOJXWVHK-UHFFFAOYSA-N,?,,-40.0,100518
100522,75-81-0,75-81-0,ClC(Cl)(Br)CBr,"Ethane, 1,2-dibromo-1,1-dichloro-","Ethane, 1,2-dibromo-1,1-dichloro-","1,2-Dibromo-1,1-dichloroethane",27871,DTXSID8058790,ClC(Cl)(Br)CBr,"InChI=1S/C2H2Br2Cl2/c3-1-2(4,5)6/h1H2",FIYBYNHDEOSJPL-UHFFFAOYSA-N,?,,-26.0,100522
100527,75-86-5,75-86-5,CC(C)(O)C#N,ACETONE CYANOHYDRIN,2-Hydroxy-2-methylpropanenitrile,2-hydroxy-2-methylpropanenitrile,27875,DTXSID7025427,CC(C)(O)C#N,"InChI=1S/C4H7NO/c1-4(2,6)3-5/h6H,1-2H3",MWFMGBPGAXYFAR-UHFFFAOYSA-N,?,,-19.0,100527
